time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
151.700,outbound,-4.255,1.844,0.105,-0.0182,0.600,-0.093
151.800,outbound,-4.193,1.842,0.104,-0.0170,0.600,-0.093
151.900,outbound,-4.131,1.842,0.103,-0.0171,0.600,-0.098
152.000,outbound,-4.069,1.839,0.103,-0.0168,0.600,-0.099
152.100,outbound,-4.009,1.835,0.105,-0.0162,0.600,-0.111
152.200,outbound,-3.945,1.835,0.102,-0.0192,0.600,-0.102
152.300,outbound,-3.885,1.834,0.105,-0.0167,0.600,-0.098
152.400,outbound,-3.824,1.833,0.106,-0.0168,0.600,-0.106
152.500,outbound,-3.761,1.833,0.105,-0.0190,0.600,-0.104
152.600,outbound,-3.698,1.832,0.106,-0.0202,0.600,-0.105
152.700,outbound,-3.636,1.830,0.105,-0.0180,0.600,-0.104
152.800,outbound,-3.573,1.830,0.105,-0.0134,0.600,-0.112
152.900,outbound,-3.512,1.827,0.106,-0.0175,0.600,-0.113
153.000,outbound,-3.449,1.826,0.106,-0.0194,0.600,-0.113
153.100,outbound,-3.386,1.825,0.106,-0.0195,0.600,-0.111
153.200,outbound,-3.324,1.823,0.107,-0.0232,0.600,-0.116
153.300,outbound,-3.264,1.820,0.107,-0.0228,0.600,-0.119
153.400,outbound,-3.203,1.819,0.107,-0.0198,0.600,-0.116
153.500,outbound,-3.139,1.818,0.107,-0.0205,0.600,-0.122
153.600,outbound,-3.077,1.815,0.107,-0.0200,0.600,-0.123
153.700,outbound,-3.014,1.815,0.108,-0.0218,0.600,-0.125
153.800,outbound,-2.953,1.811,0.109,-0.0228,0.600,-0.120
153.900,outbound,-2.891,1.810,0.108,-0.0238,0.600,-0.125
154.000,outbound,-2.830,1.809,0.109,-0.0288,0.600,-0.123
154.100,outbound,-2.768,1.806,0.109,-0.0311,0.600,-0.116
154.200,outbound,-2.705,1.802,0.108,-0.0334,0.600,-0.121
154.300,outbound,-2.643,1.800,0.109,-0.0350,0.600,-0.118
154.400,outbound,-2.580,1.799,0.109,-0.0420,0.600,-0.115
154.500,outbound,-2.517,1.796,0.108,-0.0459,0.600,-0.108
154.600,outbound,-2.456,1.792,0.109,-0.0524,0.600,-0.103
154.700,outbound,-2.395,1.788,0.109,-0.0506,0.600,-0.181
154.800,outbound,-2.331,1.784,0.109,-0.0593,0.600,-0.176
154.900,outbound,-2.271,1.781,0.109,-0.0636,0.600,-0.172
155.000,outbound,-2.210,1.775,0.110,-0.0673,0.600,-0.163
155.100,outbound,-2.148,1.771,0.110,-0.0719,0.600,-0.157
155.200,outbound,-2.087,1.766,0.108,-0.0738,0.600,-0.156
155.300,outbound,-2.024,1.761,0.108,-0.0792,0.600,-0.147
155.400,outbound,-1.962,1.755,0.109,-0.0833,0.600,-0.144
155.500,outbound,-1.899,1.750,0.109,-0.0834,0.600,-0.142
155.600,outbound,-1.839,1.741,0.109,-0.0870,0.600,-0.143
155.700,outbound,-1.777,1.735,0.109,-0.0891,0.600,-0.140
155.800,outbound,-1.715,1.728,0.108,-0.0958,0.600,-0.138
155.900,outbound,-1.655,1.722,0.111,-0.0961,0.600,-0.128
156.000,outbound,-1.594,1.717,0.111,-0.0932,0.600,-0.134
156.100,outbound,-1.533,1.710,0.110,-0.0953,0.600,-0.134
156.200,outbound,-1.471,1.704,0.111,-0.0953,0.600,-0.131
156.300,outbound,-1.410,1.697,0.112,-0.0962,0.600,-0.133
156.400,outbound,-1.348,1.692,0.112,-0.0952,0.600,-0.133
156.500,outbound,-1.286,1.684,0.112,-0.0972,0.600,-0.135
156.600,outbound,-1.224,1.680,0.112,-0.0972,0.600,-0.133
156.700,outbound,-1.163,1.674,0.112,-0.0982,0.600,-0.135
156.800,outbound,-1.100,1.666,0.111,-0.0983,0.600,-0.137
156.900,outbound,-1.039,1.660,0.112,-0.1003,0.600,-0.137
157.000,outbound,-0.977,1.655,0.112,-0.1032,0.600,-0.135
157.100,outbound,-0.915,1.648,0.114,-0.1065,0.600,-0.127
157.200,outbound,-0.852,1.642,0.114,-0.1085,0.600,-0.128
157.300,outbound,-0.790,1.635,0.115,-0.1106,0.600,-0.127
157.400,outbound,-0.728,1.628,0.114,-0.1157,0.600,-0.122
157.500,outbound,-0.666,1.619,0.115,-0.1181,0.600,-0.116
157.600,outbound,-0.605,1.614,0.114,-0.1221,0.600,-0.114
157.700,outbound,-0.542,1.606,0.115,-0.1239,0.600,-0.108
157.800,outbound,-0.481,1.599,0.116,-0.1282,0.600,-0.105
157.900,outbound,-0.421,1.591,0.116,-0.1309,0.600,-0.104
158.000,outbound,-0.358,1.582,0.118,-0.1353,0.600,-0.099
158.100,outbound,-0.295,1.575,0.116,-0.1409,0.600,-0.096
158.200,outbound,-0.236,1.566,0.118,-0.1400,0.600,-0.091
158.300,outbound,-0.173,1.556,0.116,-0.1421,0.600,-0.090
158.400,outbound,-0.114,1.547,0.117,-0.1452,0.600,-0.086
158.500,outbound,-0.053,1.540,0.117,-0.1455,0.600,-0.084
158.600,outbound,0.009,1.531,0.118,-0.1461,0.600,-0.081
158.700,outbound,0.071,1.522,0.118,-0.1470,0.600,-0.086
158.800,outbound,0.131,1.512,0.118,-0.1486,0.600,-0.087
158.900,outbound,0.193,1.505,0.118,-0.1523,0.600,-0.082
159.000,outbound,0.254,1.495,0.119,-0.1512,0.600,-0.080
159.100,outbound,0.316,1.485,0.119,-0.1545,0.600,-0.084
159.200,outbound,0.376,1.477,0.119,-0.1569,0.600,-0.080
159.300,outbound,0.438,1.466,0.120,-0.1569,0.600,-0.076
159.400,outbound,0.499,1.454,0.121,-0.1623,0.600,-0.070
159.500,outbound,0.560,1.445,0.122,-0.1620,0.600,-0.071
159.600,outbound,0.620,1.436,0.124,-0.1618,0.600,-0.071
159.700,outbound,0.681,1.426,0.125,-0.1650,0.600,-0.071
159.800,outbound,0.743,1.416,0.126,-0.1689,0.600,-0.069
159.900,outbound,0.804,1.405,0.127,-0.1671,0.600,-0.067
160.000,outbound,0.866,1.396,0.128,-0.1676,0.600,-0.067
160.100,outbound,0.927,1.385,0.129,-0.1694,0.600,-0.067
160.200,outbound,0.989,1.374,0.128,-0.1711,0.600,-0.065
160.300,outbound,1.048,1.364,0.130,-0.1738,0.600,-0.061
160.400,outbound,1.110,1.355,0.130,-0.1757,0.600,-0.059
160.500,outbound,1.171,1.343,0.132,-0.1786,0.600,-0.060
160.600,outbound,1.232,1.331,0.132,-0.1784,0.600,-0.054
160.700,outbound,1.292,1.321,0.133,-0.1885,0.600,-0.051
160.800,outbound,1.352,1.310,0.134,-0.1879,0.600,-0.053
160.900,outbound,1.412,1.298,0.135,-0.1872,0.600,-0.047
161.000,outbound,1.476,1.284,0.132,-0.1913,0.600,-0.045
161.100,outbound,1.536,1.273,0.133,-0.1883,0.600,-0.047
161.200,outbound,1.597,1.259,0.130,-0.1899,0.600,-0.045
161.300,outbound,1.658,1.249,0.131,-0.1896,0.600,-0.038
161.400,outbound,1.719,1.236,0.132,-0.1914,0.600,-0.044
161.500,outbound,1.780,1.227,0.130,-0.1874,0.600,-0.044
161.600,outbound,1.841,1.216,0.132,-0.1907,0.600,-0.046
161.700,outbound,1.901,1.204,0.131,-0.1950,0.600,-0.050
161.800,outbound,1.960,1.192,0.133,-0.1912,0.600,-0.054
161.900,outbound,2.022,1.181,0.132,-0.1919,0.600,-0.049
162.000,outbound,2.081,1.168,0.133,-0.1937,0.600,-0.048
162.100,outbound,2.142,1.156,0.132,-0.1952,0.600,-0.045
162.200,outbound,2.204,1.145,0.134,-0.1941,0.600,-0.046
162.300,outbound,2.264,1.133,0.135,-0.1979,0.600,-0.046
162.400,outbound,2.325,1.123,0.134,-0.1987,0.600,-0.046
162.500,outbound,2.385,1.109,0.136,-0.2025,0.600,-0.039
162.600,outbound,2.446,1.096,0.137,-0.2020,0.600,-0.039
162.700,outbound,2.507,1.083,0.139,-0.2041,0.600,-0.040
162.800,outbound,2.568,1.070,0.139,-0.2059,0.600,-0.036
162.900,outbound,2.629,1.055,0.140,-0.2077,0.600,-0.059
163.000,outbound,2.689,1.040,0.139,-0.2126,0.600,-0.054
163.100,outbound,2.749,1.028,0.142,-0.2127,0.600,-0.053
163.200,outbound,2.809,1.014,0.144,-0.2135,0.600,-0.053
163.300,outbound,2.868,1.001,0.144,-0.2155,0.600,-0.049
163.400,outbound,2.927,0.991,0.147,-0.2183,0.600,-0.045
163.500,outbound,2.987,0.977,0.146,-0.2211,0.600,-0.046
163.600,outbound,3.049,0.960,0.146,-0.2237,0.600,-0.039
163.700,outbound,3.112,0.947,0.144,-0.2266,0.600,-0.033
163.800,outbound,3.171,0.934,0.143,-0.2266,0.600,-0.030
163.900,outbound,3.234,0.917,0.141,-0.2267,0.600,-0.029
164.000,outbound,3.295,0.902,0.141,-0.2285,0.600,-0.028
164.100,outbound,3.357,0.887,0.141,-0.2313,0.600,-0.029
164.200,outbound,3.419,0.871,0.140,-0.2327,0.600,-0.025
164.300,outbound,3.481,0.856,0.139,-0.2364,0.600,-0.019
164.400,outbound,3.541,0.841,0.138,-0.2383,0.600,-0.020
164.500,outbound,3.603,0.825,0.137,-0.2379,0.600,-0.019
164.600,outbound,3.664,0.809,0.136,-0.2380,0.600,-0.016
164.700,outbound,3.725,0.792,0.135,-0.2414,0.600,-0.014
164.800,outbound,3.784,0.777,0.136,-0.2412,0.600,-0.011
164.900,outbound,3.844,0.761,0.136,-0.2399,0.600,-0.010
165.000,outbound,3.903,0.748,0.137,-0.2453,0.600,-0.009
165.100,outbound,3.963,0.733,0.137,-0.2453,0.600,-0.006
165.200,outbound,4.023,0.717,0.136,-0.2470,0.600,-0.002
165.300,outbound,4.082,0.703,0.137,-0.2484,0.600,-0.005
165.400,outbound,4.142,0.685,0.138,-0.2479,0.600,-0.003
165.500,outbound,4.202,0.670,0.138,-0.2512,0.600,0.003
165.600,outbound,4.260,0.654,0.139,-0.2507,0.600,0.003
165.700,outbound,4.320,0.640,0.138,-0.2527,0.600,0.004
165.800,outbound,4.378,0.622,0.140,-0.2515,0.600,0.008
165.900,outbound,4.440,0.605,0.141,-0.2554,0.600,0.008
166.000,outbound,4.501,0.588,0.142,-0.2556,0.600,0.012
166.100,outbound,4.562,0.574,0.141,-0.2577,0.600,0.016
166.200,outbound,4.623,0.557,0.142,-0.2574,0.600,0.015
166.300,outbound,4.684,0.537,0.141,-0.2565,0.600,0.018
166.400,outbound,4.745,0.519,0.140,-0.2596,0.600,0.019
166.500,outbound,4.807,0.501,0.137,-0.2593,0.600,0.020
166.600,outbound,4.867,0.485,0.136,-0.2616,0.600,0.013
166.700,outbound,4.926,0.467,0.135,-0.2642,0.600,0.024
166.800,outbound,4.988,0.450,0.132,-0.2650,0.600,0.030
166.900,outbound,5.049,0.432,0.130,-0.2658,0.600,0.035
167.000,outbound,5.110,0.415,0.128,-0.2670,0.600,0.037
167.100,outbound,5.171,0.397,0.127,-0.2661,0.600,0.035
167.200,outbound,5.233,0.379,0.125,-0.2662,0.600,0.038
167.300,outbound,5.293,0.360,0.124,-0.2695,0.600,0.038
167.400,outbound,5.353,0.344,0.124,-0.2681,0.600,0.043
167.500,outbound,5.413,0.328,0.123,-0.2647,0.600,0.038
167.600,outbound,5.472,0.313,0.123,-0.2654,0.600,0.038
167.700,outbound,5.532,0.296,0.123,-0.2613,0.600,0.032
167.800,outbound,5.591,0.281,0.120,-0.2622,0.600,0.029
167.900,outbound,5.652,0.266,0.121,-0.2594,0.600,0.026
168.000,outbound,5.710,0.252,0.120,-0.2504,0.600,0.018
168.100,outbound,5.768,0.237,0.119,-0.2469,0.600,0.014
168.200,outbound,5.828,0.225,0.118,-0.2438,0.600,0.009
168.300,outbound,5.890,0.210,0.119,-0.2445,0.600,0.004
168.400,outbound,5.950,0.194,0.117,-0.2406,0.600,0.005
168.500,outbound,6.009,0.181,0.118,-0.2379,0.600,0.005
168.600,outbound,6.069,0.166,0.118,-0.2388,0.600,-0.006
168.700,outbound,6.130,0.152,0.116,-0.2412,0.600,-0.004
168.800,outbound,6.191,0.138,0.117,-0.2436,0.600,-0.001
168.900,outbound,6.252,0.122,0.119,-0.2414,0.600,-0.001
169.000,outbound,6.311,0.108,0.118,-0.2372,0.600,-0.004
169.100,outbound,6.371,0.094,0.120,-0.2338,0.600,-0.011
169.200,outbound,6.430,0.081,0.121,-0.2253,0.600,-0.016
169.300,outbound,6.490,0.067,0.121,-0.2189,0.600,-0.025
169.400,outbound,6.549,0.055,0.124,-0.2140,0.600,-0.030
169.500,outbound,6.610,0.042,0.124,-0.2111,0.600,-0.045
169.600,outbound,6.670,0.030,0.123,-0.2079,0.600,-0.047
169.700,outbound,6.731,0.018,0.122,-0.2048,0.600,-0.057
169.800,outbound,6.791,0.005,0.125,-0.1988,0.600,-0.076
169.900,outbound,6.852,-0.007,0.122,-0.1937,0.600,-0.074
170.000,outbound,6.913,-0.018,0.122,-0.1928,0.600,-0.082
170.100,outbound,6.975,-0.029,0.124,-0.1907,0.600,-0.085
170.200,outbound,7.036,-0.041,0.121,-0.1843,0.600,-0.090
170.300,outbound,7.097,-0.051,0.124,-0.1828,0.600,-0.093
170.400,outbound,7.158,-0.063,0.124,-0.1771,0.600,-0.108
170.500,outbound,7.218,-0.074,0.123,-0.1737,0.600,-0.117
170.600,outbound,7.279,-0.084,0.122,-0.1711,0.600,-0.126
170.700,outbound,7.340,-0.095,0.123,-0.1649,0.600,-0.141
170.800,outbound,7.401,-0.106,0.121,-0.1619,0.600,-0.146
170.900,outbound,7.464,-0.114,0.121,-0.1647,0.600,-0.150
171.000,outbound,7.526,-0.123,0.120,-0.1609,0.600,-0.158
171.100,outbound,7.589,-0.133,0.119,-0.1558,0.600,-0.165
171.200,outbound,7.650,-0.143,0.120,-0.1576,0.600,-0.169
171.300,outbound,7.713,-0.153,0.118,-0.1590,0.600,-0.174
171.400,outbound,7.773,-0.162,0.118,-0.1542,0.600,-0.171
171.500,outbound,7.835,-0.172,0.118,-0.1626,0.600,-0.178
171.600,outbound,7.896,-0.183,0.117,-0.1680,0.600,-0.167
171.700,outbound,7.956,-0.194,0.117,-0.1695,0.600,-0.167
171.800,outbound,8.016,-0.204,0.117,-0.1708,0.600,-0.158
171.900,outbound,8.077,-0.216,0.118,-0.1723,0.600,-0.160
172.000,outbound,8.134,-0.226,0.117,-0.1685,0.600,-0.168
172.100,outbound,8.194,-0.236,0.120,-0.1641,0.600,-0.171
172.200,outbound,8.254,-0.246,0.119,-0.1659,0.600,-0.175
172.300,outbound,8.315,-0.256,0.122,-0.1631,0.600,-0.180
172.400,outbound,8.373,-0.266,0.123,-0.1499,0.600,-0.181
172.500,outbound,8.430,-0.276,0.123,-0.1532,0.600,-0.198
172.600,outbound,8.489,-0.286,0.123,-0.1531,0.600,-0.198
172.700,outbound,8.550,-0.295,0.123,-0.1552,0.600,-0.193
172.800,outbound,8.607,-0.305,0.123,-0.1561,0.600,-0.202
172.900,outbound,8.669,-0.313,0.124,-0.1538,0.600,-0.206
173.000,outbound,8.727,-0.325,0.126,-0.1532,0.600,-0.208
173.100,outbound,8.788,-0.334,0.125,-0.1593,0.600,-0.205
173.200,outbound,8.848,-0.344,0.127,-0.1577,0.600,-0.202
173.300,outbound,8.908,-0.354,0.129,-0.1620,0.600,-0.199
173.400,outbound,8.969,-0.364,0.130,-0.1663,0.600,-0.198
173.500,outbound,9.030,-0.373,0.131,-0.1675,0.600,-0.194
173.600,outbound,9.091,-0.384,0.134,-0.1716,0.600,-0.192
173.700,outbound,9.151,-0.396,0.134,-0.1758,0.600,-0.187
173.800,outbound,9.210,-0.409,0.135,-0.1773,0.600,-0.185
173.900,outbound,9.268,-0.417,0.138,-0.1867,0.600,-0.177
174.000,outbound,9.328,-0.429,0.139,-0.1850,0.600,-0.173
174.100,outbound,9.389,-0.439,0.141,-0.1895,0.600,-0.173
174.200,outbound,9.448,-0.450,0.143,-0.1960,0.600,-0.167
174.300,outbound,9.509,-0.464,0.142,-0.2003,0.600,-0.163
174.400,outbound,9.571,-0.479,0.142,-0.2037,0.600,-0.148
174.500,outbound,9.635,-0.494,0.141,-0.2104,0.600,-0.149
174.600,outbound,9.694,-0.506,0.143,-0.2137,0.600,-0.145
174.700,outbound,9.755,-0.520,0.141,-0.2161,0.600,-0.143
174.800,outbound,9.815,-0.536,0.141,-0.2204,0.600,-0.140
174.900,outbound,9.877,-0.550,0.140,-0.2226,0.600,-0.135
175.000,outbound,9.937,-0.563,0.141,-0.2227,0.600,-0.137
175.100,outbound,9.996,-0.576,0.142,-0.2247,0.600,-0.137
175.200,outbound,10.055,-0.589,0.141,-0.2269,0.600,-0.134
175.300,outbound,10.114,-0.603,0.143,-0.2292,0.600,-0.130
175.400,outbound,10.173,-0.617,0.143,-0.2319,0.600,-0.128
175.500,outbound,10.232,-0.632,0.144,-0.2363,0.600,-0.123
175.600,outbound,10.292,-0.648,0.143,-0.2368,0.600,-0.123
175.700,outbound,10.351,-0.662,0.145,-0.2383,0.600,-0.125
175.800,outbound,10.411,-0.677,0.146,-0.2394,0.600,-0.121
175.900,outbound,10.471,-0.692,0.147,-0.2424,0.600,-0.122
176.000,outbound,10.530,-0.707,0.150,-0.2435,0.600,-0.119
176.100,outbound,10.591,-0.721,0.151,-0.2448,0.600,-0.117
176.200,outbound,10.650,-0.737,0.153,-0.2528,0.600,-0.110
176.300,outbound,10.709,-0.754,0.154,-0.2554,0.600,-0.107
176.400,outbound,10.767,-0.771,0.156,-0.2593,0.600,-0.101
176.500,outbound,10.826,-0.788,0.158,-0.2652,0.600,-0.099
176.600,outbound,10.886,-0.805,0.158,-0.2698,0.600,-0.091
176.700,outbound,10.945,-0.820,0.161,-0.2682,0.600,-0.091
176.800,outbound,11.002,-0.836,0.162,-0.2738,0.600,-0.088
176.900,outbound,11.061,-0.854,0.163,-0.2762,0.600,-0.083
177.000,outbound,11.122,-0.871,0.164,-0.2782,0.600,-0.076
177.100,outbound,11.183,-0.889,0.163,-0.2866,0.600,-0.071
177.200,outbound,11.243,-0.911,0.163,-0.2888,0.600,-0.065
177.300,outbound,11.305,-0.930,0.160,-0.2926,0.600,-0.058
177.400,outbound,11.364,-0.949,0.157,-0.2929,0.600,-0.057
177.500,outbound,11.425,-0.966,0.155,-0.2864,0.600,-0.068
177.600,outbound,11.484,-0.985,0.154,-0.2896,0.600,-0.065
177.700,outbound,11.545,-1.002,0.153,-0.2917,0.600,-0.065
177.800,outbound,11.606,-1.021,0.152,-0.2914,0.600,-0.064
177.900,outbound,11.667,-1.040,0.150,-0.2943,0.600,-0.060
178.000,outbound,11.726,-1.059,0.149,-0.2942,0.600,-0.062
178.100,outbound,11.786,-1.078,0.148,-0.2955,0.600,-0.061
178.200,outbound,11.845,-1.096,0.149,-0.2988,0.600,-0.058
178.300,outbound,11.902,-1.117,0.148,-0.3023,0.600,-0.054
178.400,outbound,11.960,-1.134,0.148,-0.3043,0.600,-0.049
178.500,outbound,12.017,-1.153,0.147,-0.3035,0.600,-0.049
178.600,outbound,12.076,-1.174,0.147,-0.3047,0.600,-0.050
178.700,outbound,12.135,-1.190,0.146,-0.3042,0.600,-0.050
178.800,outbound,12.189,-1.205,0.148,-0.3066,0.600,-0.047
178.900,outbound,12.246,-1.226,0.146,-0.3024,0.600,-0.060
179.000,outbound,12.305,-1.246,0.147,-0.3035,0.600,-0.057
179.100,outbound,12.362,-1.265,0.148,-0.3075,0.600,-0.052
179.200,outbound,12.421,-1.287,0.147,-0.3072,0.600,-0.051
179.300,outbound,12.479,-1.304,0.149,-0.3111,0.600,-0.051
179.400,outbound,12.535,-1.324,0.150,-0.3093,0.600,-0.050
179.500,outbound,12.594,-1.344,0.150,-0.3139,0.600,-0.046
179.600,outbound,12.655,-1.365,0.149,-0.3187,0.600,-0.035
179.700,outbound,12.713,-1.383,0.149,-0.3210,0.600,0.059
179.800,outbound,12.772,-1.406,0.148,-0.3206,0.600,0.057
179.900,outbound,12.835,-1.431,0.145,-0.3203,0.600,0.054
180.000,outbound,12.895,-1.452,0.143,-0.3219,0.600,0.061
180.100,outbound,12.956,-1.475,0.140,-0.3223,0.600,0.061
180.200,outbound,13.014,-1.495,0.138,-0.3243,0.600,0.067
180.300,outbound,13.075,-1.517,0.136,-0.3229,0.600,0.065
180.400,outbound,13.137,-1.537,0.134,-0.3230,0.600,0.065
180.500,outbound,13.196,-1.558,0.131,-0.3196,0.600,0.064
180.600,outbound,13.257,-1.579,0.129,-0.3197,0.600,0.062
180.700,outbound,13.316,-1.601,0.126,-0.3189,0.600,0.066
180.800,outbound,13.377,-1.622,0.123,-0.3151,0.600,0.064
180.900,outbound,13.436,-1.643,0.124,-0.3167,0.600,0.061
181.000,outbound,13.496,-1.662,0.120,-0.3158,0.600,0.059
181.100,outbound,13.555,-1.680,0.122,-0.3099,0.600,0.056
181.200,outbound,13.614,-1.699,0.121,-0.3102,0.600,0.051
181.300,outbound,13.674,-1.719,0.120,-0.3089,0.600,0.051
181.400,outbound,13.732,-1.736,0.120,-0.3063,0.600,0.051
181.500,outbound,13.794,-1.751,0.120,-0.2980,0.600,0.044
181.600,outbound,13.856,-1.771,0.118,-0.2929,0.600,0.030
181.700,outbound,13.913,-1.788,0.118,-0.2917,0.600,0.029
181.800,outbound,13.970,-1.804,0.118,-0.2883,0.600,0.027
181.900,outbound,14.031,-1.822,0.115,-0.2882,0.600,0.017
182.000,outbound,14.090,-1.833,0.117,-0.2767,0.600,0.009
182.100,outbound,14.148,-1.850,0.115,-0.2773,0.600,-0.002
182.200,outbound,14.208,-1.868,0.117,-0.2687,0.600,-0.006
182.300,outbound,14.266,-1.885,0.119,-0.2667,0.600,-0.011
182.400,outbound,14.322,-1.897,0.123,-0.2637,0.600,-0.009
182.500,outbound,14.383,-1.913,0.123,-0.2604,0.600,-0.021
182.600,outbound,14.441,-1.930,0.122,-0.2559,0.600,-0.024
182.700,outbound,14.497,-1.944,0.127,-0.2492,0.600,-0.023
182.800,outbound,14.553,-1.961,0.124,-0.2513,0.600,-0.044
182.900,outbound,14.609,-1.970,0.127,-0.2359,0.600,-0.052
183.000,outbound,14.670,-1.983,0.127,-0.2334,0.600,-0.063
183.100,outbound,14.729,-1.998,0.127,-0.2293,0.600,-0.072
183.200,outbound,14.789,-2.012,0.129,-0.2221,0.600,-0.075
183.300,outbound,14.846,-2.020,0.132,-0.2189,0.600,-0.074
183.400,outbound,14.905,-2.030,0.129,-0.2066,0.600,-0.103
183.500,outbound,14.964,-2.043,0.130,-0.2028,0.600,-0.110
183.600,outbound,15.021,-2.055,0.131,-0.1998,0.600,-0.123
183.700,outbound,15.081,-2.068,0.128,-0.1958,0.600,-0.133
183.800,outbound,15.142,-2.075,0.131,-0.1908,0.600,-0.137
183.900,outbound,15.205,-2.086,0.129,-0.1889,0.600,-0.145
184.000,outbound,15.264,-2.099,0.131,-0.1872,0.600,-0.150
184.100,outbound,15.325,-2.110,0.132,-0.1853,0.600,-0.152
184.200,outbound,15.383,-2.122,0.131,-0.1873,0.600,-0.149
184.300,outbound,15.446,-2.133,0.128,-0.1833,0.600,-0.160
184.400,outbound,15.508,-2.148,0.128,-0.1810,0.600,-0.160
184.500,outbound,15.569,-2.159,0.128,-0.1849,0.600,-0.160
184.600,outbound,15.632,-2.170,0.125,-0.1867,0.600,-0.166
184.700,outbound,15.690,-2.184,0.126,-0.1842,0.600,-0.165
184.800,outbound,15.748,-2.195,0.126,-0.2063,0.600,-0.156
184.900,outbound,15.808,-2.209,0.126,-0.2177,0.600,-0.133
185.000,outbound,15.871,-2.223,0.125,-0.2272,0.600,-0.115
185.100,outbound,15.931,-2.238,0.125,-0.2298,0.600,-0.110
185.200,outbound,15.992,-2.253,0.123,-0.2321,0.600,-0.107
185.300,outbound,16.051,-2.267,0.125,-0.2321,0.600,-0.108
185.400,outbound,16.109,-2.282,0.126,-0.2261,0.600,-0.112
185.500,outbound,16.168,-2.297,0.126,-0.2249,0.600,-0.117
185.600,outbound,16.227,-2.311,0.127,-0.2270,0.600,-0.118
185.700,outbound,16.286,-2.326,0.127,-0.2257,0.600,-0.117
185.800,outbound,16.345,-2.339,0.128,-0.2236,0.600,-0.120
185.900,outbound,16.404,-2.353,0.128,-0.2239,0.600,-0.125
186.000,outbound,16.463,-2.367,0.129,-0.2226,0.600,-0.131
186.100,outbound,16.523,-2.381,0.131,-0.2269,0.600,-0.127
186.200,outbound,16.582,-2.396,0.133,-0.2307,0.600,-0.124
186.300,outbound,16.642,-2.411,0.135,-0.2344,0.600,-0.120
186.400,outbound,16.701,-2.426,0.136,-0.2352,0.600,-0.120
186.500,outbound,16.759,-2.440,0.138,-0.2417,0.600,-0.118
186.600,outbound,16.818,-2.456,0.140,-0.2445,0.600,-0.112
186.700,outbound,16.879,-2.470,0.141,-0.2459,0.600,-0.110
186.800,outbound,16.938,-2.485,0.143,-0.2483,0.600,-0.109
186.900,outbound,16.999,-2.501,0.145,-0.2514,0.600,-0.107
187.000,outbound,17.058,-2.516,0.147,-0.2581,0.600,-0.099
187.100,outbound,17.117,-2.533,0.148,-0.2596,0.600,-0.096
187.200,outbound,17.176,-2.549,0.150,-0.2623,0.600,-0.094
187.300,outbound,17.236,-2.565,0.152,-0.2663,0.600,-0.095
187.400,outbound,17.297,-2.580,0.154,-0.2674,0.600,-0.094
187.500,outbound,17.354,-2.597,0.155,-0.2689,0.600,-0.092
187.600,outbound,17.417,-2.615,0.154,-0.2722,0.600,-0.089
187.700,outbound,17.479,-2.634,0.154,-0.2733,0.600,-0.085
187.800,outbound,17.542,-2.650,0.153,-0.2733,0.600,-0.082
187.900,outbound,17.601,-2.669,0.152,-0.2781,0.600,-0.084
188.000,outbound,17.662,-2.687,0.150,-0.2810,0.600,-0.081
188.100,outbound,17.720,-2.705,0.150,-0.2764,0.600,0.119
188.200,outbound,17.779,-2.724,0.148,-0.2734,0.600,0.108
188.300,outbound,17.837,-2.740,0.149,-0.2735,0.600,0.101
188.400,outbound,17.895,-2.756,0.149,-0.2700,0.600,0.104
188.500,outbound,17.956,-2.773,0.149,-0.2710,0.600,0.105
188.600,outbound,18.015,-2.790,0.148,-0.2718,0.600,0.107
188.700,outbound,18.074,-2.806,0.149,-0.2672,0.600,0.108
188.800,outbound,18.133,-2.823,0.148,-0.2707,0.600,0.111
188.900,outbound,18.193,-2.839,0.149,-0.2726,0.600,0.110
189.000,outbound,18.252,-2.855,0.149,-0.2699,0.600,0.114
189.100,outbound,18.311,-2.871,0.148,-0.2691,0.600,0.108
189.200,outbound,18.371,-2.887,0.149,-0.2688,0.600,0.109
189.300,outbound,18.432,-2.904,0.151,-0.2659,0.600,0.110
189.400,outbound,18.491,-2.921,0.152,-0.2634,0.600,0.106
189.500,outbound,18.551,-2.938,0.154,-0.2627,0.600,0.103
189.600,outbound,18.613,-2.952,0.155,-0.2623,0.600,0.104
189.700,outbound,18.670,-2.969,0.157,-0.2609,0.600,0.104
189.800,outbound,18.733,-2.986,0.155,-0.2605,0.600,0.103
189.900,outbound,18.793,-3.004,0.159,-0.2594,0.600,0.104
190.000,outbound,18.853,-3.020,0.158,-0.2598,0.600,0.102
190.100,outbound,18.911,-3.036,0.159,-0.2648,0.600,0.113
190.200,outbound,18.970,-3.053,0.160,-0.2685,0.600,0.113
190.300,outbound,19.030,-3.069,0.160,-0.2717,0.600,0.119
190.400,outbound,19.090,-3.084,0.159,-0.2711,0.600,0.128
190.500,outbound,19.151,-3.103,0.157,-0.2686,0.600,0.127
190.600,outbound,19.212,-3.123,0.156,-0.2646,0.600,0.122
190.700,outbound,19.273,-3.138,0.152,-0.2633,0.600,0.121
190.800,outbound,19.333,-3.156,0.151,-0.2605,0.600,0.119
190.900,outbound,19.394,-3.173,0.148,-0.2598,0.600,0.116
